Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR54,OUT018,2181.28891358
NCS17,OUT035,2181.28891358
FDV31,OUT046,2181.28891358
DRE27,OUT017,2181.28891358
FDN60,OUT013,2181.28891358
FDK26,OUT013,2181.28891358
FDX37,OUT018,2181.28891358
FDW31,OUT046,2181.28891358
FDX26,OUT018,2181.28891358
DRL49,OUT019,2181.28891358
FDU49,OUT017,2181.28891358
FDY58,OUT046,2181.28891358
FDN03,OUT045,2181.28891358
NCV06,OUT010,2181.28891358
FDH53,OUT045,2181.28891358
FDG31,OUT018,2181.28891358
NCC06,OUT045,2181.28891358
FDS13,OUT049,2181.28891358
FDP16,OUT035,2181.28891358
FDA35,OUT013,2181.28891358
DRP47,OUT018,2181.28891358
FDY28,OUT010,2181.28891358
FDY20,OUT035,2181.28891358
NCH30,OUT017,2181.28891358
NCR29,OUT019,2181.28891358
NCP05,OUT013,2181.28891358
NCF30,OUT019,2181.28891358
FDA08,OUT035,2181.28891358
FDN51,OUT027,2181.28891358
FDH12,OUT046,2181.28891358
FDY39,OUT017,2181.28891358
NCO53,OUT045,2181.28891358
FDB40,OUT046,2181.28891358
FDH02,OUT049,2181.28891358
FDY11,OUT027,2181.28891358
FDQ09,OUT019,2181.28891358
FDP16,OUT013,2181.28891358
NCF55,OUT018,2181.28891358
FDY09,OUT027,2181.28891358
FDY39,OUT045,2181.28891358
NCU53,OUT049,2181.28891358
NCT41,OUT049,2181.28891358
FDJ45,OUT046,2181.28891358
FDR28,OUT013,2181.28891358
FDN08,OUT013,2181.28891358
FDJ07,OUT049,2181.28891358
FDZ09,OUT027,2181.28891358
FDQ14,OUT017,2181.28891358
FDY12,OUT027,2181.28891358
FDK57,OUT046,2181.28891358
FDD20,OUT049,2181.28891358
FDS36,OUT018,2181.28891358
FDI40,OUT049,2181.28891358
FDJ40,OUT045,2181.28891358
FDE08,OUT013,2181.28891358
DRK01,OUT013,2181.28891358
FDC58,OUT049,2181.28891358
FDE50,OUT046,2181.28891358
FDX48,OUT035,2181.28891358
DRM35,OUT018,2181.28891358
FDG41,OUT013,2181.28891358
FDB52,OUT046,2181.28891358
FDV19,OUT045,2181.28891358
DRG48,OUT017,2181.28891358
FDI26,OUT013,2181.28891358
FDU11,OUT019,2181.28891358
FDF59,OUT019,2181.28891358
FDR07,OUT049,2181.28891358
NCE06,OUT017,2181.28891358
FDE10,OUT046,2181.28891358
NCO55,OUT046,2181.28891358
FDZ13,OUT013,2181.28891358
FDT50,OUT017,2181.28891358
FDH12,OUT010,2181.28891358
FDD21,OUT045,2181.28891358
NCM05,OUT013,2181.28891358
FDK04,OUT013,2181.28891358
FDN33,OUT017,2181.28891358
NCM18,OUT010,2181.28891358
DRC25,OUT049,2181.28891358
FDT47,OUT017,2181.28891358
FDD45,OUT027,2181.28891358
NCD07,OUT018,2181.28891358
NCY54,OUT010,2181.28891358
FDL12,OUT049,2181.28891358
FDL02,OUT017,2181.28891358
FDC60,OUT035,2181.28891358
FDR37,OUT017,2181.28891358
FDY16,OUT017,2181.28891358
FDU26,OUT045,2181.28891358
FDN24,OUT013,2181.28891358
FDH44,OUT013,2181.28891358
FDE23,OUT010,2181.28891358
FDW60,OUT017,2181.28891358
FDQ55,OUT049,2181.28891358
FDV32,OUT027,2181.28891358
FDV03,OUT010,2181.28891358
FDY14,OUT010,2181.28891358
NCL55,OUT027,2181.28891358
DRF25,OUT017,2181.28891358
FDX03,OUT046,2181.28891358
FDF40,OUT045,2181.28891358
FDX24,OUT010,2181.28891358
FDA25,OUT049,2181.28891358
FDH21,OUT018,2181.28891358
FDB47,OUT010,2181.28891358
FDT34,OUT019,2181.28891358
FDS39,OUT010,2181.28891358
NCU05,OUT046,2181.28891358
FDE02,OUT049,2181.28891358
FDL25,OUT035,2181.28891358
FDC50,OUT049,2181.28891358
FDZ32,OUT049,2181.28891358
FDV14,OUT045,2181.28891358
FDR07,OUT045,2181.28891358
FDB26,OUT049,2181.28891358
NCR50,OUT045,2181.28891358
FDP01,OUT018,2181.28891358
FDH57,OUT045,2181.28891358
FDM60,OUT027,2181.28891358
FDA45,OUT017,2181.28891358
FDU55,OUT017,2181.28891358
FDH40,OUT035,2181.28891358
FDG40,OUT019,2181.28891358
FDT12,OUT049,2181.28891358
DRL59,OUT045,2181.28891358
FDT47,OUT018,2181.28891358
FDI60,OUT017,2181.28891358
DRF51,OUT027,2181.28891358
NCK31,OUT049,2181.28891358
FDB08,OUT045,2181.28891358
FDM44,OUT035,2181.28891358
FDD46,OUT018,2181.28891358
FDR27,OUT019,2181.28891358
FDV56,OUT010,2181.28891358
FDM02,OUT049,2181.28891358
FDU45,OUT018,2181.28891358
FDZ10,OUT017,2181.28891358
NCK31,OUT010,2181.28891358
FDR27,OUT035,2181.28891358
FDF33,OUT013,2181.28891358
FDJ36,OUT046,2181.28891358
FDP33,OUT049,2181.28891358
FDG17,OUT046,2181.28891358
FDG47,OUT027,2181.28891358
NCW29,OUT046,2181.28891358
DRH59,OUT017,2181.28891358
FDR32,OUT017,2181.28891358
FDP48,OUT035,2181.28891358
FDG17,OUT035,2181.28891358
DRJ59,OUT017,2181.28891358
FDY48,OUT027,2181.28891358
FDB02,OUT046,2181.28891358
FDN10,OUT019,2181.28891358
NCD55,OUT035,2181.28891358
FDX34,OUT013,2181.28891358
FDZ38,OUT045,2181.28891358
DRF37,OUT049,2181.28891358
DRL47,OUT019,2181.28891358
FDL27,OUT035,2181.28891358
NCP53,OUT035,2181.28891358
FDT03,OUT019,2181.28891358
FDJ28,OUT035,2181.28891358
FDF40,OUT018,2181.28891358
FDA32,OUT035,2181.28891358
NCP02,OUT017,2181.28891358
FDZ31,OUT045,2181.28891358
NCQ29,OUT013,2181.28891358
FDP57,OUT010,2181.28891358
FDL32,OUT027,2181.28891358
DRB01,OUT035,2181.28891358
FDJ40,OUT046,2181.28891358
FDO24,OUT018,2181.28891358
FDO11,OUT018,2181.28891358
FDA56,OUT035,2181.28891358
FDF02,OUT045,2181.28891358
FDA10,OUT013,2181.28891358
NCI55,OUT017,2181.28891358
FDZ40,OUT010,2181.28891358
FDV08,OUT049,2181.28891358
FDN48,OUT013,2181.28891358
FDU57,OUT017,2181.28891358
DRF49,OUT013,2181.28891358
FDS02,OUT035,2181.28891358
FDS43,OUT046,2181.28891358
FDT16,OUT013,2181.28891358
FDX19,OUT027,2181.28891358
FDK15,OUT046,2181.28891358
DRA12,OUT049,2181.28891358
FDY35,OUT017,2181.28891358
NCU42,OUT013,2181.28891358
FDD26,OUT013,2181.28891358
FDR11,OUT018,2181.28891358
NCP53,OUT045,2181.28891358
FDP34,OUT045,2181.28891358
NCV41,OUT019,2181.28891358
FDN20,OUT018,2181.28891358
FDZ16,OUT018,2181.28891358
FDZ28,OUT049,2181.28891358
NCL55,OUT013,2181.28891358
NCJ17,OUT046,2181.28891358
FDT37,OUT046,2181.28891358
FDV51,OUT049,2181.28891358
FDZ28,OUT035,2181.28891358
FDN27,OUT013,2181.28891358
FDS14,OUT019,2181.28891358
FDZ58,OUT045,2181.28891358
FDD46,OUT046,2181.28891358
FDJ03,OUT035,2181.28891358
FDU03,OUT010,2181.28891358
FDA33,OUT027,2181.28891358
NCW53,OUT035,2181.28891358
NCC55,OUT017,2181.28891358
FDP52,OUT019,2181.28891358
FDE39,OUT049,2181.28891358
FDB44,OUT035,2181.28891358
FDG59,OUT013,2181.28891358
FDI05,OUT013,2181.28891358
FDF59,OUT045,2181.28891358
FDM39,OUT019,2181.28891358
FDB14,OUT013,2181.28891358
NCS05,OUT019,2181.28891358
DRJ35,OUT045,2181.28891358
FDO31,OUT019,2181.28891358
FDA31,OUT046,2181.28891358
FDX40,OUT049,2181.28891358
FDW56,OUT045,2181.28891358
FDH09,OUT018,2181.28891358
FDA52,OUT019,2181.28891358
FDF20,OUT019,2181.28891358
FDE40,OUT046,2181.28891358
NCU17,OUT046,2181.28891358
NCP14,OUT035,2181.28891358
FDN25,OUT027,2181.28891358
FDU39,OUT049,2181.28891358
NCM05,OUT017,2181.28891358
FDU07,OUT017,2181.28891358
FDF28,OUT049,2181.28891358
FDR57,OUT049,2181.28891358
FDJ33,OUT013,2181.28891358
DRH23,OUT035,2181.28891358
FDQ52,OUT046,2181.28891358
DRK13,OUT035,2181.28891358
FDP09,OUT046,2181.28891358
FDR08,OUT027,2181.28891358
FDV50,OUT045,2181.28891358
FDT13,OUT049,2181.28891358
FDJ27,OUT027,2181.28891358
FDH21,OUT046,2181.28891358
FDW14,OUT027,2181.28891358
FDL52,OUT049,2181.28891358
FDW28,OUT017,2181.28891358
FDL40,OUT049,2181.28891358
FDE24,OUT046,2181.28891358
FDX35,OUT049,2181.28891358
FDP46,OUT017,2181.28891358
FDX56,OUT045,2181.28891358
FDQ45,OUT049,2181.28891358
FDK50,OUT027,2181.28891358
FDY26,OUT045,2181.28891358
FDQ09,OUT017,2181.28891358
FDN39,OUT049,2181.28891358
FDP13,OUT017,2181.28891358
FDR51,OUT013,2181.28891358
FDZ49,OUT010,2181.28891358
FDL28,OUT018,2181.28891358
FDZ10,OUT035,2181.28891358
FDK38,OUT013,2181.28891358
DRL49,OUT027,2181.28891358
FDR15,OUT013,2181.28891358
FDQ24,OUT035,2181.28891358
FDD56,OUT013,2181.28891358
NCR42,OUT046,2181.28891358
FDH52,OUT045,2181.28891358
FDH57,OUT019,2181.28891358
FDR15,OUT010,2181.28891358
FDJ34,OUT035,2181.28891358
FDW37,OUT035,2181.28891358
FDQ23,OUT018,2181.28891358
FDP34,OUT013,2181.28891358
FDE04,OUT027,2181.28891358
FDC48,OUT045,2181.28891358
FDA47,OUT019,2181.28891358
FDI35,OUT018,2181.28891358
NCV05,OUT013,2181.28891358
FDR28,OUT045,2181.28891358
FDH31,OUT017,2181.28891358
FDP59,OUT019,2181.28891358
FDS19,OUT018,2181.28891358
FDM60,OUT045,2181.28891358
FDJ44,OUT018,2181.28891358
DRH51,OUT017,2181.28891358
DRC25,OUT017,2181.28891358
DRE25,OUT013,2181.28891358
NCX05,OUT049,2181.28891358
FDR11,OUT017,2181.28891358
DRP47,OUT045,2181.28891358
DRC49,OUT019,2181.28891358
FDQ47,OUT027,2181.28891358
FDL20,OUT013,2181.28891358
FDM34,OUT035,2181.28891358
NCN55,OUT013,2181.28891358
FDD41,OUT035,2181.28891358
FDE52,OUT049,2181.28891358
NCT18,OUT019,2181.28891358
FDJ32,OUT018,2181.28891358
FDE16,OUT046,2181.28891358
FDZ09,OUT045,2181.28891358
DRZ11,OUT046,2181.28891358
FDK41,OUT049,2181.28891358
FDE56,OUT049,2181.28891358
FDH34,OUT013,2181.28891358
DRI49,OUT013,2181.28891358
DRI59,OUT046,2181.28891358
DRC36,OUT049,2181.28891358
FDS15,OUT019,2181.28891358
FDI07,OUT018,2181.28891358
FDZ15,OUT018,2181.28891358
NCX41,OUT027,2181.28891358
NCO29,OUT019,2181.28891358
FDF57,OUT013,2181.28891358
FDI33,OUT035,2181.28891358
DRJ47,OUT049,2181.28891358
FDB34,OUT046,2181.28891358
FDY22,OUT027,2181.28891358
DRL11,OUT017,2181.28891358
FDY46,OUT035,2181.28891358
FDG17,OUT013,2181.28891358
FDE52,OUT018,2181.28891358
DRP47,OUT027,2181.28891358
FDO01,OUT010,2181.28891358
FDL09,OUT046,2181.28891358
FDR57,OUT013,2181.28891358
DRD37,OUT035,2181.28891358
FDQ36,OUT027,2181.28891358
FDL33,OUT049,2181.28891358
FDL48,OUT045,2181.28891358
FDL28,OUT049,2181.28891358
NCN29,OUT046,2181.28891358
FDO13,OUT035,2181.28891358
FDB38,OUT045,2181.28891358
FDI36,OUT035,2181.28891358
FDI58,OUT035,2181.28891358
FDH22,OUT018,2181.28891358
FDQ27,OUT013,2181.28891358
FDT33,OUT046,2181.28891358
FDC56,OUT045,2181.28891358
FDF14,OUT046,2181.28891358
FDQ39,OUT017,2181.28891358
NCM43,OUT017,2181.28891358
FDS46,OUT035,2181.28891358
FDI22,OUT049,2181.28891358
NCE43,OUT045,2181.28891358
FDZ36,OUT010,2181.28891358
FDR13,OUT019,2181.28891358
FDP46,OUT018,2181.28891358
FDW56,OUT019,2181.28891358
FDB40,OUT017,2181.28891358
FDM28,OUT018,2181.28891358
FDV49,OUT013,2181.28891358
NCS53,OUT018,2181.28891358
FDO03,OUT049,2181.28891358
FDT15,OUT035,2181.28891358
FDD33,OUT049,2181.28891358
FDX13,OUT017,2181.28891358
FDH60,OUT013,2181.28891358
DRH51,OUT046,2181.28891358
NCL07,OUT049,2181.28891358
FDW51,OUT045,2181.28891358
FDF21,OUT019,2181.28891358
FDH26,OUT019,2181.28891358
FDJ03,OUT049,2181.28891358
FDU35,OUT017,2181.28891358
DRL01,OUT018,2181.28891358
FDE59,OUT045,2181.28891358
FDI60,OUT035,2181.28891358
DRH39,OUT035,2181.28891358
FDK36,OUT049,2181.28891358
FDN52,OUT045,2181.28891358
FDU12,OUT017,2181.28891358
NCT05,OUT027,2181.28891358
FDS37,OUT027,2181.28891358
FDK24,OUT017,2181.28891358
DRF36,OUT013,2181.28891358
FDN46,OUT010,2181.28891358
NCN06,OUT045,2181.28891358
FDD59,OUT035,2181.28891358
FDM14,OUT045,2181.28891358
FDO10,OUT018,2181.28891358
FDU35,OUT013,2181.28891358
NCA30,OUT018,2181.28891358
NCO41,OUT049,2181.28891358
FDI24,OUT046,2181.28891358
FDZ16,OUT046,2181.28891358
FDV47,OUT046,2181.28891358
FDV16,OUT045,2181.28891358
FDZ22,OUT035,2181.28891358
FDO20,OUT010,2181.28891358
FDW38,OUT013,2181.28891358
FDW52,OUT045,2181.28891358
FDT43,OUT019,2181.28891358
NCS29,OUT045,2181.28891358
NCC31,OUT017,2181.28891358
FDA21,OUT017,2181.28891358
FDQ55,OUT046,2181.28891358
NCE54,OUT049,2181.28891358
FDD45,OUT017,2181.28891358
NCP17,OUT017,2181.28891358
FDR47,OUT035,2181.28891358
DRM35,OUT013,2181.28891358
FDR47,OUT019,2181.28891358
FDX19,OUT010,2181.28891358
FDV22,OUT027,2181.28891358
FDQ46,OUT027,2181.28891358
DRO47,OUT045,2181.28891358
FDB44,OUT010,2181.28891358
FDN02,OUT010,2181.28891358
FDW10,OUT045,2181.28891358
FDJ41,OUT019,2181.28891358
FDM50,OUT046,2181.28891358
FDW10,OUT035,2181.28891358
FDY48,OUT049,2181.28891358
NCE30,OUT027,2181.28891358
FDO04,OUT045,2181.28891358
FDQ26,OUT010,2181.28891358
NCX29,OUT018,2181.28891358
FDE39,OUT046,2181.28891358
NCR54,OUT027,2181.28891358
NCP55,OUT027,2181.28891358
FDX22,OUT017,2181.28891358
FDI05,OUT035,2181.28891358
FDC51,OUT027,2181.28891358
FDC10,OUT013,2181.28891358
FDJ46,OUT045,2181.28891358
FDV10,OUT010,2181.28891358
FDX12,OUT027,2181.28891358
FDL43,OUT019,2181.28891358
DRB13,OUT046,2181.28891358
FDF59,OUT027,2181.28891358
FDT35,OUT049,2181.28891358
NCJ19,OUT035,2181.28891358
FDT35,OUT018,2181.28891358
FDI48,OUT046,2181.28891358
DRC24,OUT019,2181.28891358
NCZ05,OUT017,2181.28891358
FDJ57,OUT049,2181.28891358
FDX11,OUT017,2181.28891358
FDE09,OUT035,2181.28891358
NCK06,OUT049,2181.28891358
DRE37,OUT017,2181.28891358
FDV56,OUT046,2181.28891358
FDY43,OUT017,2181.28891358
FDV35,OUT013,2181.28891358
FDF05,OUT019,2181.28891358
FDA36,OUT035,2181.28891358
FDS13,OUT027,2181.28891358
FDU47,OUT013,2181.28891358
FDI36,OUT010,2181.28891358
FDH48,OUT046,2181.28891358
FDZ14,OUT013,2181.28891358
FDS46,OUT013,2181.28891358
FDE21,OUT017,2181.28891358
FDA26,OUT049,2181.28891358
FDV12,OUT046,2181.28891358
FDL46,OUT019,2181.28891358
FDN57,OUT013,2181.28891358
NCJ18,OUT017,2181.28891358
FDO36,OUT045,2181.28891358
FDX55,OUT018,2181.28891358
FDT25,OUT019,2181.28891358
FDD16,OUT049,2181.28891358
NCX18,OUT013,2181.28891358
NCG55,OUT018,2181.28891358
NCV18,OUT049,2181.28891358
NCS18,OUT035,2181.28891358
FDC37,OUT045,2181.28891358
FDE47,OUT046,2181.28891358
DRG49,OUT019,2181.28891358
FDC39,OUT049,2181.28891358
FDH24,OUT019,2181.28891358
FDV39,OUT027,2181.28891358
NCL17,OUT045,2181.28891358
NCY53,OUT035,2181.28891358
FDH52,OUT013,2181.28891358
NCD19,OUT018,2181.28891358
FDI44,OUT046,2181.28891358
DRD49,OUT027,2181.28891358
FDN08,OUT035,2181.28891358
FDO20,OUT027,2181.28891358
FDY02,OUT046,2181.28891358
FDX23,OUT045,2181.28891358
FDX01,OUT017,2181.28891358
FDH20,OUT027,2181.28891358
NCX41,OUT017,2181.28891358
FDD21,OUT027,2181.28891358
DRH11,OUT019,2181.28891358
DRE60,OUT018,2181.28891358
FDB10,OUT013,2181.28891358
FDH38,OUT013,2181.28891358
NCL07,OUT018,2181.28891358
FDD48,OUT046,2181.28891358
NCT54,OUT027,2181.28891358
FDF32,OUT027,2181.28891358
DRH51,OUT045,2181.28891358
DRG03,OUT035,2181.28891358
NCY42,OUT019,2181.28891358
FDH32,OUT017,2181.28891358
NCJ06,OUT027,2181.28891358
FDH47,OUT027,2181.28891358
FDZ08,OUT018,2181.28891358
FDK16,OUT017,2181.28891358
DRG01,OUT018,2181.28891358
NCM53,OUT027,2181.28891358
NCB07,OUT035,2181.28891358
NCZ06,OUT035,2181.28891358
FDU48,OUT049,2181.28891358
NCB55,OUT027,2181.28891358
FDP15,OUT013,2181.28891358
FDF17,OUT046,2181.28891358
NCN06,OUT049,2181.28891358
DRM48,OUT018,2181.28891358
FDH10,OUT046,2181.28891358
FDC60,OUT018,2181.28891358
FDE35,OUT018,2181.28891358
DRI23,OUT013,2181.28891358
NCR38,OUT013,2181.28891358
FDP04,OUT035,2181.28891358
NCW17,OUT045,2181.28891358
FDX34,OUT017,2181.28891358
NCK53,OUT045,2181.28891358
NCO54,OUT010,2181.28891358
NCH55,OUT046,2181.28891358
FDT44,OUT027,2181.28891358
DRG49,OUT046,2181.28891358
FDX46,OUT010,2181.28891358
DRG36,OUT049,2181.28891358
FDU37,OUT049,2181.28891358
FDK10,OUT049,2181.28891358
DRF37,OUT027,2181.28891358
FDC44,OUT035,2181.28891358
FDP15,OUT046,2181.28891358
FDZ27,OUT027,2181.28891358
FDY22,OUT019,2181.28891358
DRG51,OUT035,2181.28891358
FDN58,OUT045,2181.28891358
FDW01,OUT049,2181.28891358
FDX24,OUT018,2181.28891358
FDO51,OUT017,2181.28891358
FDJ52,OUT027,2181.28891358
NCY06,OUT010,2181.28891358
FDE20,OUT018,2181.28891358
FDT23,OUT010,2181.28891358
FDQ51,OUT046,2181.28891358
FDE35,OUT046,2181.28891358
FDB46,OUT013,2181.28891358
NCG19,OUT035,2181.28891358
NCL06,OUT018,2181.28891358
FDT36,OUT019,2181.28891358
FDC56,OUT049,2181.28891358
FDJ26,OUT049,2181.28891358
FDZ59,OUT017,2181.28891358
FDV11,OUT027,2181.28891358
FDR13,OUT010,2181.28891358
FDI15,OUT018,2181.28891358
FDF47,OUT018,2181.28891358
NCB54,OUT019,2181.28891358
NCK19,OUT027,2181.28891358
FDX16,OUT017,2181.28891358
FDL50,OUT045,2181.28891358
NCE31,OUT035,2181.28891358
DRJ01,OUT049,2181.28891358
FDE22,OUT013,2181.28891358
FDY20,OUT019,2181.28891358
NCO14,OUT045,2181.28891358
NCR50,OUT017,2181.28891358
DRM47,OUT017,2181.28891358
FDO27,OUT010,2181.28891358
FDJ20,OUT027,2181.28891358
NCX17,OUT013,2181.28891358
FDG59,OUT049,2181.28891358
FDD52,OUT045,2181.28891358
FDO48,OUT017,2181.28891358
FDC59,OUT019,2181.28891358
FDS15,OUT018,2181.28891358
FDB47,OUT035,2181.28891358
FDV14,OUT019,2181.28891358
FDB27,OUT013,2181.28891358
FDA35,OUT035,2181.28891358
FDN51,OUT018,2181.28891358
FDO39,OUT019,2181.28891358
FDB28,OUT049,2181.28891358
DRJ25,OUT046,2181.28891358
FDH46,OUT027,2181.28891358
FDI10,OUT045,2181.28891358
FDU21,OUT018,2181.28891358
FDD09,OUT049,2181.28891358
FDD10,OUT046,2181.28891358
FDN31,OUT010,2181.28891358
FDA46,OUT018,2181.28891358
FDM56,OUT046,2181.28891358
FDF11,OUT010,2181.28891358
FDS32,OUT018,2181.28891358
NCM06,OUT013,2181.28891358
FDZ26,OUT045,2181.28891358
FDO01,OUT013,2181.28891358
FDJ46,OUT049,2181.28891358
FDG26,OUT019,2181.28891358
FDZ38,OUT035,2181.28891358
NCO55,OUT013,2181.28891358
FDT60,OUT035,2181.28891358
FDW37,OUT049,2181.28891358
NCK42,OUT018,2181.28891358
FDA45,OUT046,2181.28891358
FDW55,OUT018,2181.28891358
FDY44,OUT017,2181.28891358
FDQ31,OUT017,2181.28891358
FDM09,OUT049,2181.28891358
FDH12,OUT018,2181.28891358
NCQ43,OUT035,2181.28891358
FDT33,OUT035,2181.28891358
NCT41,OUT018,2181.28891358
DRJ25,OUT010,2181.28891358
NCQ41,OUT046,2181.28891358
NCN17,OUT049,2181.28891358
DRO35,OUT027,2181.28891358
FDU27,OUT018,2181.28891358
FDY43,OUT027,2181.28891358
FDG46,OUT035,2181.28891358
DRL49,OUT018,2181.28891358
NCB55,OUT049,2181.28891358
FDK28,OUT049,2181.28891358
FDO49,OUT045,2181.28891358
FDT03,OUT013,2181.28891358
FDW33,OUT027,2181.28891358
FDR02,OUT035,2181.28891358
FDF50,OUT013,2181.28891358
FDA40,OUT018,2181.28891358
NCT53,OUT018,2181.28891358
FDY60,OUT035,2181.28891358
FDP44,OUT027,2181.28891358
NCQ50,OUT045,2181.28891358
NCC30,OUT017,2181.28891358
FDQ60,OUT018,2181.28891358
FDG41,OUT046,2181.28891358
FDQ03,OUT046,2181.28891358
FDM03,OUT045,2181.28891358
FDZ51,OUT018,2181.28891358
DRF51,OUT035,2181.28891358
FDF39,OUT017,2181.28891358
FDW52,OUT035,2181.28891358
FDY22,OUT049,2181.28891358
FDG14,OUT013,2181.28891358
FDA57,OUT017,2181.28891358
FDL45,OUT019,2181.28891358
FDX28,OUT046,2181.28891358
NCQ54,OUT013,2181.28891358
FDH40,OUT045,2181.28891358
FDU52,OUT035,2181.28891358
FDT60,OUT010,2181.28891358
FDK08,OUT045,2181.28891358
FDN04,OUT049,2181.28891358
FDE50,OUT013,2181.28891358
FDI16,OUT049,2181.28891358
FDM50,OUT049,2181.28891358
NCV30,OUT049,2181.28891358
FDT44,OUT013,2181.28891358
FDY60,OUT013,2181.28891358
FDT56,OUT017,2181.28891358
FDV58,OUT018,2181.28891358
FDU04,OUT013,2181.28891358
NCN05,OUT027,2181.28891358
FDI53,OUT018,2181.28891358
FDD34,OUT046,2181.28891358
FDW47,OUT027,2181.28891358
FDT51,OUT027,2181.28891358
FDO27,OUT013,2181.28891358
NCQ18,OUT018,2181.28891358
NCW05,OUT013,2181.28891358
FDI15,OUT010,2181.28891358
NCH43,OUT010,2181.28891358
FDT40,OUT049,2181.28891358
NCG19,OUT017,2181.28891358
NCM30,OUT035,2181.28891358
FDB38,OUT017,2181.28891358
FDB22,OUT046,2181.28891358
FDC58,OUT046,2181.28891358
NCI29,OUT013,2181.28891358
FDA23,OUT010,2181.28891358
DRG48,OUT013,2181.28891358
FDV21,OUT013,2181.28891358
NCG18,OUT019,2181.28891358
FDG40,OUT045,2181.28891358
FDU24,OUT018,2181.28891358
FDA22,OUT049,2181.28891358
FDY35,OUT046,2181.28891358
FDJ15,OUT045,2181.28891358
NCW18,OUT018,2181.28891358
FDK56,OUT018,2181.28891358
FDF44,OUT046,2181.28891358
FDP51,OUT049,2181.28891358
FDU22,OUT027,2181.28891358
FDM28,OUT017,2181.28891358
NCL42,OUT046,2181.28891358
FDJ15,OUT019,2181.28891358
FDI32,OUT018,2181.28891358
DRL11,OUT046,2181.28891358
DRO59,OUT018,2181.28891358
FDA07,OUT019,2181.28891358
NCO53,OUT013,2181.28891358
FDO21,OUT045,2181.28891358
FDW39,OUT045,2181.28891358
NCV17,OUT013,2181.28891358
FDE22,OUT046,2181.28891358
NCB06,OUT018,2181.28891358
DRF48,OUT017,2181.28891358
FDB05,OUT013,2181.28891358
FDP28,OUT027,2181.28891358
FDP23,OUT046,2181.28891358
NCS41,OUT018,2181.28891358
FDS40,OUT018,2181.28891358
FDA16,OUT017,2181.28891358
FDN20,OUT035,2181.28891358
FDF04,OUT027,2181.28891358
DRG36,OUT018,2181.28891358
FDW16,OUT018,2181.28891358
FDU09,OUT017,2181.28891358
FDW01,OUT046,2181.28891358
FDB15,OUT045,2181.28891358
NCJ17,OUT049,2181.28891358
NCT18,OUT018,2181.28891358
FDG16,OUT018,2181.28891358
FDP27,OUT017,2181.28891358
FDQ44,OUT027,2181.28891358
FDL50,OUT027,2181.28891358
FDW57,OUT027,2181.28891358
FDS34,OUT013,2181.28891358
NCV30,OUT035,2181.28891358
FDD26,OUT018,2181.28891358
FDA03,OUT045,2181.28891358
FDS27,OUT018,2181.28891358
FDM12,OUT013,2181.28891358
NCV42,OUT027,2181.28891358
NCS41,OUT046,2181.28891358
FDN56,OUT018,2181.28891358
DRK59,OUT046,2181.28891358
NCG18,OUT046,2181.28891358
NCN26,OUT017,2181.28891358
FDI60,OUT027,2181.28891358
NCI43,OUT049,2181.28891358
NCL17,OUT049,2181.28891358
FDQ19,OUT019,2181.28891358
FDY43,OUT049,2181.28891358
FDR36,OUT049,2181.28891358
FDJ58,OUT049,2181.28891358
DRY23,OUT045,2181.28891358
FDK26,OUT027,2181.28891358
DRH03,OUT045,2181.28891358
FDC10,OUT010,2181.28891358
FDD23,OUT013,2181.28891358
FDP32,OUT045,2181.28891358
FDO31,OUT035,2181.28891358
FDQ57,OUT013,2181.28891358
FDX32,OUT027,2181.28891358
FDC39,OUT027,2181.28891358
FDU55,OUT046,2181.28891358
FDL45,OUT013,2181.28891358
DRK37,OUT049,2181.28891358
FDK22,OUT013,2181.28891358
DRG37,OUT027,2181.28891358
FDK22,OUT017,2181.28891358
DRH36,OUT018,2181.28891358
DRC36,OUT018,2181.28891358
DRE03,OUT027,2181.28891358
FDF34,OUT046,2181.28891358
FDZ22,OUT046,2181.28891358
FDC44,OUT010,2181.28891358
FDN31,OUT027,2181.28891358
FDO03,OUT017,2181.28891358
FDA01,OUT049,2181.28891358
NCH42,OUT049,2181.28891358
FDF46,OUT018,2181.28891358
DRL35,OUT046,2181.28891358
FDW46,OUT049,2181.28891358
FDB58,OUT046,2181.28891358
FDD47,OUT018,2181.28891358
NCO17,OUT045,2181.28891358
FDJ26,OUT017,2181.28891358
FDU37,OUT045,2181.28891358
